repo,numero,arquivos,linhas_add,linhas_rem,tempo_h,descricao_len,comentarios,participantes
public-apis/public-apis,3053,1,1,0,486.73,514,0,2
public-apis/public-apis,3052,1,1,0,218.15,514,1,3
public-apis/public-apis,3051,1,1,0,497.32,515,1,2
public-apis/public-apis,3050,1,1,0,131.88,514,0,2
public-apis/public-apis,3047,1,1,0,2.32,514,0,2
public-apis/public-apis,3046,1,1,1,23.82,87,0,2
public-apis/public-apis,3045,1,1,0,64.63,514,0,2
public-apis/public-apis,3044,1,1,1,91.3,645,0,2
public-apis/public-apis,3043,1,1,1,95.62,514,0,2
public-apis/public-apis,3041,1,1,0,3.75,514,0,2
public-apis/public-apis,3039,1,1,0,66.08,514,1,2
public-apis/public-apis,3038,1,1,0,55.51,514,0,2
public-apis/public-apis,3037,1,2,2,218.62,514,1,2
public-apis/public-apis,3035,1,1,0,6.75,514,0,2
public-apis/public-apis,3034,1,0,1,7.42,538,0,2
public-apis/public-apis,3033,1,1,0,10.25,617,0,3
public-apis/public-apis,3032,1,1,0,105.07,564,1,2
public-apis/public-apis,3031,1,1,0,60.97,514,0,2
public-apis/public-apis,3030,1,1,0,109.73,514,1,2
public-apis/public-apis,3029,1,1,0,79.97,514,0,2
public-apis/public-apis,3024,1,0,22,130.17,559,0,3
public-apis/public-apis,3023,1,2,1,655.18,526,1,1
public-apis/public-apis,3021,1,1,0,1.6,514,0,2
public-apis/public-apis,3020,1,1,0,2.48,514,0,2
public-apis/public-apis,3018,1,1,0,6.6,514,0,2
public-apis/public-apis,3015,1,1,0,3.62,570,0,2
public-apis/public-apis,3013,1,1,0,27.3,514,0,2
public-apis/public-apis,3012,1,1,0,52.2,514,1,2
public-apis/public-apis,3011,17,1488,314,481.69,1222,2,2
public-apis/public-apis,3010,1,1,0,97.23,514,5,4
public-apis/public-apis,3009,1,1,0,127.92,560,1,2
public-apis/public-apis,3006,1,1,0,3.94,625,0,2
public-apis/public-apis,3005,1,1,1,22.89,600,0,2
public-apis/public-apis,3002,1,1,0,1.71,514,0,2
public-apis/public-apis,3001,1,1,0,40.87,545,1,3
public-apis/public-apis,3000,1,1,0,65.36,514,0,2
public-apis/public-apis,2996,1,1,0,76.9,514,3,3
public-apis/public-apis,2994,1,1,0,28.49,514,0,2
public-apis/public-apis,2993,1,0,1,20.44,73,0,2
public-apis/public-apis,2992,1,0,1,2.83,562,0,2
public-apis/public-apis,2991,1,1,1,10.46,514,0,2
public-apis/public-apis,2990,1,1,0,53.73,608,0,2
public-apis/public-apis,2989,1,1,0,75.68,514,0,2
public-apis/public-apis,2985,1,1,0,25.56,514,0,2
public-apis/public-apis,2984,1,1,0,104.87,514,0,2
public-apis/public-apis,2983,1,1,0,48.17,514,1,2
public-apis/public-apis,2982,1,1,0,21.56,529,1,2
public-apis/public-apis,2980,1,1,0,11.24,529,1,3
public-apis/public-apis,2979,1,0,1,2.53,565,0,2
public-apis/public-apis,2978,1,1,0,9.87,33,0,2
public-apis/public-apis,2977,1,0,1,28.64,561,0,2
public-apis/public-apis,2976,1,1,1,15.78,18,1,2
public-apis/public-apis,2973,1,1,1,1.32,570,0,2
public-apis/public-apis,2972,1,1,0,11.44,570,0,2
public-apis/public-apis,2971,1,1,1,13.33,567,0,2
public-apis/public-apis,2970,1,1,0,20.53,514,0,2
public-apis/public-apis,2968,1,1,1,1.7,31,0,2
public-apis/public-apis,2967,1,0,1,10.35,598,0,2
public-apis/public-apis,2966,1,1,0,14.3,514,0,2
public-apis/public-apis,2965,1,1,0,44.21,555,0,2
public-apis/public-apis,2964,1,1,0,75.82,514,0,3
public-apis/public-apis,2962,1,1,1,4.3,637,0,2
public-apis/public-apis,2961,1,3,2,80.58,514,0,2
public-apis/public-apis,2959,1,1,1,6.24,37,1,2
public-apis/public-apis,2958,1,1,1,1.02,604,0,2
public-apis/public-apis,2957,1,1,1,11.43,25,0,2
kamranahmedse/developer-roadmap,8459,2,2,2,14.73,174,0,2
kamranahmedse/developer-roadmap,8454,1,1,1,1.06,14,1,2
kamranahmedse/developer-roadmap,8453,1,98,1,7.55,0,2,2
kamranahmedse/developer-roadmap,8452,1,1,1,8.48,59,0,2
kamranahmedse/developer-roadmap,8450,1,1,0,19.85,19,0,2
kamranahmedse/developer-roadmap,8447,1,1,1,33.82,68,0,2
kamranahmedse/developer-roadmap,8446,1,11,1,38.77,0,0,2
kamranahmedse/developer-roadmap,8441,1,2,2,10.79,315,0,2
kamranahmedse/developer-roadmap,8435,1,112,1,1.47,50,1,2
kamranahmedse/developer-roadmap,8432,1,1,1,3.11,68,0,1
kamranahmedse/developer-roadmap,8431,1,1,1,35.09,131,0,2
kamranahmedse/developer-roadmap,8430,1,56,30,94.44,113,0,2
kamranahmedse/developer-roadmap,8424,1,2,2,3.18,117,0,2
kamranahmedse/developer-roadmap,8419,4,207,48,15.39,315,0,2
kamranahmedse/developer-roadmap,8414,1,11,0,1.43,0,1,2
kamranahmedse/developer-roadmap,8410,1,139,1,2.06,32,3,2
kamranahmedse/developer-roadmap,8409,1,1,0,3.21,123,0,2
kamranahmedse/developer-roadmap,8407,1,10,1,4.53,0,0,2
kamranahmedse/developer-roadmap,8404,1,1,0,5.52,35,0,2
kamranahmedse/developer-roadmap,8399,1,93,1,5.88,67,2,2
kamranahmedse/developer-roadmap,8397,21,311,292,15.5,315,0,2
kamranahmedse/developer-roadmap,8395,1,1,0,1.99,58,0,2
kamranahmedse/developer-roadmap,8391,1,1,3,4.8,434,0,3
kamranahmedse/developer-roadmap,8387,1,0,2,2.01,124,0,2
kamranahmedse/developer-roadmap,8386,1,5,0,9.57,32,0,2
kamranahmedse/developer-roadmap,8382,1,131,1,14.31,0,1,2
kamranahmedse/developer-roadmap,8380,1,1,0,5.96,48,0,2
kamranahmedse/developer-roadmap,8378,1,1,1,8.31,140,0,2
kamranahmedse/developer-roadmap,8375,1,3,0,30.64,49,0,2
kamranahmedse/developer-roadmap,8374,1,2,1,36.83,92,0,2
kamranahmedse/developer-roadmap,8370,1,1,1,70.15,480,0,2
kamranahmedse/developer-roadmap,8368,1,1,1,74.48,48,1,3
kamranahmedse/developer-roadmap,8366,1,2,2,81.46,34,0,2
kamranahmedse/developer-roadmap,8365,1,1,1,81.53,275,0,2
kamranahmedse/developer-roadmap,8364,1,2,1,83.72,83,0,2
kamranahmedse/developer-roadmap,8362,3,748,1,62.01,315,0,2
kamranahmedse/developer-roadmap,8361,55,74,74,89.36,0,2,2
kamranahmedse/developer-roadmap,8357,1,1,1,1.01,221,0,2
kamranahmedse/developer-roadmap,8353,1,1,0,18.72,63,0,2
kamranahmedse/developer-roadmap,8349,1,1,1,121.63,112,0,2
kamranahmedse/developer-roadmap,8343,1,0,1,145.76,32,0,2
kamranahmedse/developer-roadmap,8340,2,24,3,17.83,315,0,2
kamranahmedse/developer-roadmap,8334,1,2,2,10.9,97,0,2
kamranahmedse/developer-roadmap,8332,1,12,1,180.33,32,0,2
kamranahmedse/developer-roadmap,8331,1,2,2,188.58,200,0,2
kamranahmedse/developer-roadmap,8320,1,3,3,4.35,0,0,2
kamranahmedse/developer-roadmap,8317,1,3,24,12.79,315,0,2
kamranahmedse/developer-roadmap,8316,1,13,13,78.07,0,0,2
kamranahmedse/developer-roadmap,8313,1,0,0,10.78,23,0,2
kamranahmedse/developer-roadmap,8312,1,0,5,12.55,315,0,2
kamranahmedse/developer-roadmap,8309,1,1,6,19.59,44,1,2
kamranahmedse/developer-roadmap,8307,1,0,1,35.93,68,0,2
kamranahmedse/developer-roadmap,8305,1,9,1,416.89,49,0,2
kamranahmedse/developer-roadmap,8304,2,8,7,25.87,315,0,2
kamranahmedse/developer-roadmap,8299,1,5,1,464.11,46,0,2
kamranahmedse/developer-roadmap,8295,1,70,1,503.62,17,0,2
kamranahmedse/developer-roadmap,8290,1,2,2,49.96,0,1,2
kamranahmedse/developer-roadmap,8288,2,24,3,87.03,315,0,2
kamranahmedse/developer-roadmap,8287,1,1,1,2.04,94,0,2
kamranahmedse/developer-roadmap,8286,1,1,1,585.18,240,1,2
kamranahmedse/developer-roadmap,8283,1,1,0,4.03,224,0,1
kamranahmedse/developer-roadmap,8282,1,8,1,49.25,0,0,2
kamranahmedse/developer-roadmap,8281,1,30,0,69.99,51,3,2
kamranahmedse/developer-roadmap,8277,1,5,0,44.72,315,0,2
kamranahmedse/developer-roadmap,8273,1,1,1,672.22,94,0,2
kamranahmedse/developer-roadmap,8269,1,37,0,19.03,71,0,2
kamranahmedse/developer-roadmap,8261,1,15,1,727.94,418,1,2
kamranahmedse/developer-roadmap,8259,1,1,1,113.22,36,0,2
kamranahmedse/developer-roadmap,8258,1,5,1,745.98,389,0,2
kamranahmedse/developer-roadmap,8255,5,4341,364,35.63,315,0,2
kamranahmedse/developer-roadmap,8254,1,1,1,455.14,113,0,2
kamranahmedse/developer-roadmap,8253,1,9,0,763.13,193,0,2
kamranahmedse/developer-roadmap,8250,1,1,1,770.13,224,0,2
kamranahmedse/developer-roadmap,8249,1,0,1,770.17,160,0,3
kamranahmedse/developer-roadmap,8245,7,67,7,5.99,62,0,2
kamranahmedse/developer-roadmap,8238,1,5,0,4.79,131,0,2
kamranahmedse/developer-roadmap,8234,1,1,1,10.87,129,0,2
kamranahmedse/developer-roadmap,8230,1,4,3,29.04,242,0,2
kamranahmedse/developer-roadmap,8227,3,19,8,32.8,315,0,2
kamranahmedse/developer-roadmap,8225,2,6,3,45.45,126,0,3
kamranahmedse/developer-roadmap,8224,1,1,2,47.66,0,0,2
kamranahmedse/developer-roadmap,8221,1,3,3,7.05,80,0,2
kamranahmedse/developer-roadmap,8217,1,4,4,4.66,0,1,2
kamranahmedse/developer-roadmap,8213,31,39,1,19.54,372,2,2
kamranahmedse/developer-roadmap,8211,2,32,2,1.46,551,1,2
kamranahmedse/developer-roadmap,8207,1,2,2,109.88,71,1,2
kamranahmedse/developer-roadmap,8205,1,1,1,3.95,162,0,2
kamranahmedse/developer-roadmap,8201,1,1,1,147.23,77,0,3
kamranahmedse/developer-roadmap,8196,1,4,0,25.54,13,0,1
kamranahmedse/developer-roadmap,8193,2,923,1,60.46,315,0,2
kamranahmedse/developer-roadmap,8187,1,18,1,220.04,36,1,3
kamranahmedse/developer-roadmap,8185,1,1,1,244.38,173,0,2
kamranahmedse/developer-roadmap,8183,1,3,9,41.73,315,0,2
kamranahmedse/developer-roadmap,8180,1,0,0,5.65,45,0,2
kamranahmedse/developer-roadmap,8179,1,62,0,44.46,91,2,2
kamranahmedse/developer-roadmap,8178,1,2,2,314.88,0,0,2
kamranahmedse/developer-roadmap,8177,1,1,1,58.22,232,0,2
kamranahmedse/developer-roadmap,8176,1,1,1,4.98,76,0,2
kamranahmedse/developer-roadmap,8175,1,1,0,17.83,103,0,2
kamranahmedse/developer-roadmap,8173,1,1,1,58.96,315,0,2
kamranahmedse/developer-roadmap,8172,1,1,1,13.46,21,1,2
kamranahmedse/developer-roadmap,8169,1,4,2,388.78,735,0,2
kamranahmedse/developer-roadmap,8156,1,9,0,102.74,224,0,2
kamranahmedse/developer-roadmap,8145,6,33,17,39.11,315,0,2
kamranahmedse/developer-roadmap,8142,1,1,1,16.48,65,0,2
kamranahmedse/developer-roadmap,8141,1,1,1,20.82,82,0,2
kamranahmedse/developer-roadmap,8138,1,3,3,31.08,192,0,2
kamranahmedse/developer-roadmap,8137,1,3,3,6.12,11,0,2
kamranahmedse/developer-roadmap,8135,3,16,5,12.96,315,0,2
kamranahmedse/developer-roadmap,8134,1,3,3,49.53,433,0,3
kamranahmedse/developer-roadmap,8132,1,2,2,56.96,32,1,3
kamranahmedse/developer-roadmap,8131,2,2,2,62.59,87,0,2
kamranahmedse/developer-roadmap,8130,1,1,1,8.09,77,0,2
kamranahmedse/developer-roadmap,8129,1,0,0,4.62,877,0,2
kamranahmedse/developer-roadmap,8126,1,1,1,13.35,235,0,2
kamranahmedse/developer-roadmap,8121,3,151,79,16.01,315,0,2
kamranahmedse/developer-roadmap,8114,1,1,0,54.59,71,0,2
kamranahmedse/developer-roadmap,8113,1,1,1,55.53,97,0,2
kamranahmedse/developer-roadmap,8112,4,6,6,56.07,245,0,2
kamranahmedse/developer-roadmap,8109,1,5,0,159.04,58,2,2
donnemartin/system-design-primer,872,1,2,2,128.12,199,0,2
donnemartin/system-design-primer,867,1,1838,0,713.81,769,6,7
donnemartin/system-design-primer,855,4,8,8,1549.19,0,0,3
donnemartin/system-design-primer,842,2,10,0,2984.85,291,0,2
donnemartin/system-design-primer,823,1,1,1,3264.37,126,0,3
donnemartin/system-design-primer,750,1,5,5,179.93,353,1,2
donnemartin/system-design-primer,748,1,2,2,18343.91,291,0,3
donnemartin/system-design-primer,717,1,1,1,512.62,291,1,3
donnemartin/system-design-primer,716,1,1,1,171.03,291,1,2
donnemartin/system-design-primer,705,1,2,0,15251.51,291,0,2
donnemartin/system-design-primer,704,1,1,1,15370.61,291,1,3
donnemartin/system-design-primer,701,1,1,0,8997.19,164,0,3
donnemartin/system-design-primer,694,1,1,1,19.68,10,1,2
donnemartin/system-design-primer,661,3,3,3,141.21,0,3,3
donnemartin/system-design-primer,651,1,1,1,651.8,291,1,3
donnemartin/system-design-primer,634,54,0,0,10008.53,195,5,7
donnemartin/system-design-primer,631,4,4,4,1237.47,61,1,2
donnemartin/system-design-primer,628,1,1,1,25379.52,140,0,3
donnemartin/system-design-primer,594,4,4,4,910.32,365,1,2
donnemartin/system-design-primer,592,4,4,0,27634.33,105,2,3
donnemartin/system-design-primer,577,1,1853,0,20096.55,291,0,4
donnemartin/system-design-primer,557,1,18,0,20164.74,428,2,4
donnemartin/system-design-primer,511,1,1,1,1815.24,143,1,3
donnemartin/system-design-primer,505,1,1,1,320.49,112,1,2
donnemartin/system-design-primer,500,4,4,4,544.71,429,0,2
donnemartin/system-design-primer,486,1,1,1,1167.08,28,1,2
donnemartin/system-design-primer,484,0,0,0,31986.01,303,0,2
donnemartin/system-design-primer,481,1,2,2,486.21,271,1,2
donnemartin/system-design-primer,451,1,1,1,173.1,36,2,3
donnemartin/system-design-primer,447,1,0,0,409.79,291,3,2
donnemartin/system-design-primer,441,1,1,0,132.11,10,1,2
donnemartin/system-design-primer,439,1,1,1,11.86,28,1,3
donnemartin/system-design-primer,438,2,3,3,22.31,72,1,2
donnemartin/system-design-primer,433,1,1,0,114.96,0,3,2
donnemartin/system-design-primer,428,4,4,4,359.42,63,2,3
donnemartin/system-design-primer,425,1,1,1,582.33,222,4,3
donnemartin/system-design-primer,418,1,1,1,994.21,164,1,2
donnemartin/system-design-primer,414,1,1,0,1147.89,85,1,2
donnemartin/system-design-primer,411,1,4,4,398.77,148,1,2
donnemartin/system-design-primer,409,1,8,8,1493.25,0,1,2
donnemartin/system-design-primer,408,1,4,0,1740.92,94,1,9
donnemartin/system-design-primer,406,1,15,1,1674.08,44,3,3
donnemartin/system-design-primer,405,1,1,1,1853.83,150,1,2
donnemartin/system-design-primer,400,1,1,0,2047.93,66,3,4
donnemartin/system-design-primer,399,1,1,1,1904.36,0,1,3
donnemartin/system-design-primer,398,1,2,2,2005.67,39,1,3
donnemartin/system-design-primer,396,1,1,1,2231.94,0,1,2
donnemartin/system-design-primer,395,1,1,1,9071.47,19,4,4
donnemartin/system-design-primer,393,1,0,0,2708.69,0,0,1
donnemartin/system-design-primer,392,9,2525,10,473.31,13,2,8
donnemartin/system-design-primer,374,9,1458,1466,272.42,0,4,8
donnemartin/system-design-primer,355,1,1,1,44.9,41,1,1
donnemartin/system-design-primer,351,1,2,2,60.92,144,1,2
donnemartin/system-design-primer,350,1,1,1,4258.08,152,1,3
donnemartin/system-design-primer,348,1,1,1,966.12,0,1,2
donnemartin/system-design-primer,345,1,1,1,17.1,266,1,2
donnemartin/system-design-primer,340,4,4,4,5101.09,174,1,3
donnemartin/system-design-primer,336,1,2,2,5660.24,100,1,3
donnemartin/system-design-primer,333,0,0,0,97.57,4,0,2
donnemartin/system-design-primer,332,1,4,4,217.39,0,0,2
donnemartin/system-design-primer,321,1,2,3,7260.33,0,2,4
donnemartin/system-design-primer,319,1,2,2,7314.82,107,1,2
donnemartin/system-design-primer,318,1,1,1,2378.51,66,1,3
donnemartin/system-design-primer,317,1,1,1,7300.89,0,1,2
donnemartin/system-design-primer,310,1,1,1,8334.63,131,1,4
donnemartin/system-design-primer,308,1,1,1,511.66,259,2,3
donnemartin/system-design-primer,307,1,1,1,511.68,211,2,3
donnemartin/system-design-primer,306,1,1,1,511.68,120,2,3
donnemartin/system-design-primer,305,1,11,11,3443.71,56,3,3
donnemartin/system-design-primer,303,1,1,1,609.05,633,1,3
donnemartin/system-design-primer,302,1,1,1,574.91,101,1,3
donnemartin/system-design-primer,301,1,1,1,622.17,156,3,4
donnemartin/system-design-primer,300,1,1,1,622.35,104,1,3
donnemartin/system-design-primer,299,1,2,2,692.03,190,2,3
donnemartin/system-design-primer,295,1,3,3,9054.53,212,2,5
donnemartin/system-design-primer,292,1,1,1,412.8,711,3,3
donnemartin/system-design-primer,275,1,1,1,113.33,0,1,2
donnemartin/system-design-primer,273,2,331,1,1233.83,21,6,3
donnemartin/system-design-primer,268,10,30,30,573.65,173,1,2
donnemartin/system-design-primer,264,1,1,1,42240.77,64,0,3
donnemartin/system-design-primer,258,1,1,1,362.2,134,1,2
donnemartin/system-design-primer,257,1,1,1,84.84,90,1,2
donnemartin/system-design-primer,255,1,2,2,182.73,36,1,2
donnemartin/system-design-primer,252,1,1,1,2160.21,152,4,2
donnemartin/system-design-primer,251,1,1,1,33.45,0,1,3
donnemartin/system-design-primer,247,1,1,1,234.26,53,1,2
donnemartin/system-design-primer,246,1,1,1,137.37,0,1,3
donnemartin/system-design-primer,245,1,1,1,155.98,0,1,2
donnemartin/system-design-primer,238,1,1,1,3234.57,107,1,3
donnemartin/system-design-primer,237,1,47,0,4040.51,136,7,5
donnemartin/system-design-primer,233,4,4,4,809.11,23,4,3
donnemartin/system-design-primer,230,1,7,1,730.72,78,1,2
donnemartin/system-design-primer,229,1,1,1,301.67,49,2,2
donnemartin/system-design-primer,227,1,20,20,314.12,199,4,4
donnemartin/system-design-primer,226,1,7,7,248.76,169,4,3
donnemartin/system-design-primer,224,4,4,4,57.09,0,1,3
donnemartin/system-design-primer,218,2,4,4,208.38,10,1,2
donnemartin/system-design-primer,217,11,33,33,31228.84,1721,5,6
donnemartin/system-design-primer,216,1,1,1,96.0,0,0,2
donnemartin/system-design-primer,213,1,2,2,77.3,551,2,3
donnemartin/system-design-primer,212,1,1,1,20.41,0,2,4
donnemartin/system-design-primer,210,1,1,1,29.67,0,1,4
donnemartin/system-design-primer,209,1,4,4,239.51,27,2,4
donnemartin/system-design-primer,208,1,1,1,248.33,0,2,4
donnemartin/system-design-primer,207,7,164,120,6039.34,299,6,3
donnemartin/system-design-primer,206,1,3,3,46.94,168,1,2
donnemartin/system-design-primer,205,1,1,1,13.41,50,1,2
donnemartin/system-design-primer,204,1,10,11,144.07,250,1,2
donnemartin/system-design-primer,202,1,1,1,39.36,98,1,2
donnemartin/system-design-primer,200,1,1,1,43.59,0,1,2
donnemartin/system-design-primer,199,5,5,5,18.22,13,1,2
donnemartin/system-design-primer,197,1,2,2,28.95,28,1,3
donnemartin/system-design-primer,196,1,1,1,9.43,24,1,2
donnemartin/system-design-primer,194,1,1,1,19.61,52,1,2
donnemartin/system-design-primer,185,1,2,2,23.57,18,0,2
donnemartin/system-design-primer,184,5,8,6,23.65,0,0,3
donnemartin/system-design-primer,182,1,1,1,42.66,0,1,2
donnemartin/system-design-primer,180,4,15,15,137.98,0,1,3
donnemartin/system-design-primer,176,1,4,4,92.64,0,5,5
donnemartin/system-design-primer,173,3,3,1,96.22,759,1,2
996icu/996.ICU,26105,1,1,1,15.37,840,38,27
996icu/996.ICU,26095,1,10,0,4879.21,173,0,3
996icu/996.ICU,26071,10,70,69,11145.68,123,7,9
996icu/996.ICU,26068,1,1,0,124.21,321,4,5
996icu/996.ICU,26067,1,1,0,11816.22,2,8,10
996icu/996.ICU,26049,1,1,0,3631.82,0,1,4
996icu/996.ICU,26048,2,1,0,3731.48,69,1,3
996icu/996.ICU,26047,1,1,0,4019.66,52,1,3
996icu/996.ICU,26032,1,5,0,3165.66,0,0,2
996icu/996.ICU,26024,1,0,1,7891.13,0,18,18
996icu/996.ICU,26012,1,1,1,9257.35,15,4,6
996icu/996.ICU,26010,1,1,0,9348.83,120,3,4
996icu/996.ICU,26008,3,1,0,9548.0,16,2,5
996icu/996.ICU,25999,1,1,0,10954.15,0,2,5
996icu/996.ICU,25990,2,95,0,3705.67,23,413,45
996icu/996.ICU,25980,1,1,0,15304.86,0,1,3
996icu/996.ICU,25926,1,1,1,130.33,120,64,18
996icu/996.ICU,25923,1,1,0,171.26,52,3,5
996icu/996.ICU,25914,1,1,1,553.17,24,0,3
996icu/996.ICU,25886,1,1,0,309.32,3,0,2
996icu/996.ICU,25885,1,6,2,21.69,0,1,1
996icu/996.ICU,25884,1,3,0,21.7,0,0,1
996icu/996.ICU,25856,1,1,0,240.14,45,1,3
996icu/996.ICU,25855,1,1,1,102.4,98,0,4
996icu/996.ICU,25842,2,10,8,42.08,2,0,3
996icu/996.ICU,25840,1,1,2,113.67,26,0,3
996icu/996.ICU,25838,1,9,1,119.58,142,4,6
996icu/996.ICU,25831,1,1,0,25.57,0,6,7
996icu/996.ICU,25809,9,133,133,87.11,24,0,3
996icu/996.ICU,25800,8,0,184,109.53,18,2,3
996icu/996.ICU,25794,1,1,1,17.64,29,0,5
996icu/996.ICU,25792,1,1,0,30.98,9,3,5
996icu/996.ICU,25791,1,8,4,31.96,68,0,3
996icu/996.ICU,25780,2,1,0,13.76,62,1,3
996icu/996.ICU,25774,1,1,2,42.58,17,0,3
996icu/996.ICU,25771,1,0,1,11.88,46,3,5
996icu/996.ICU,25770,1,1,0,12.13,0,0,3
996icu/996.ICU,25762,1,4,0,6.98,0,7,9
996icu/996.ICU,25742,1,1,0,32.78,10,1,3
996icu/996.ICU,25710,1,1,1,14.4,18,0,3
996icu/996.ICU,25677,1,5,0,5634.08,68,238,128
996icu/996.ICU,25649,1,1,0,28.98,23,1,4
996icu/996.ICU,25619,1,2,0,12.15,0,28,20
996icu/996.ICU,25614,1,1,1,20.36,51,0,3
996icu/996.ICU,25612,1,1,1,21.14,41,0,3
996icu/996.ICU,25583,1,1,1,11.02,31,10,10
996icu/996.ICU,25582,1,2,1,11.68,0,2,5
996icu/996.ICU,25561,2,2,3,11.51,61,2,4
996icu/996.ICU,25556,1,1,1,20.5,41,6,5
996icu/996.ICU,25555,1,1,0,20.86,0,0,3
996icu/996.ICU,25554,1,1,1,21.66,9,0,7
996icu/996.ICU,25528,1,1,1,20.42,28,0,4
996icu/996.ICU,25509,1,8,0,655.61,69,446,170
996icu/996.ICU,25501,1,2,0,5.11,12,11,12
996icu/996.ICU,25500,3,0,0,239.99,806,96,63
996icu/996.ICU,25488,1,1,1,43.44,16,0,3
996icu/996.ICU,25483,2,179,2,43.16,40,160,74
996icu/996.ICU,25451,1,9,0,20.99,36,8,8
996icu/996.ICU,25417,1,4,0,118.98,615,82,64
996icu/996.ICU,25403,1,1,1,22.6,0,1,3
996icu/996.ICU,25356,1,1,1,4.07,24,0,3
996icu/996.ICU,25353,1,1,1,4.22,97,1,3
996icu/996.ICU,25277,2,1,0,4.3,0,1,4
996icu/996.ICU,25159,1,1,0,8.44,333,0,3
996icu/996.ICU,25149,23,3654,0,2.7,222,0,3
996icu/996.ICU,25094,1,0,1,2.18,201,18,7
996icu/996.ICU,25093,115,0,10300,2.21,150,45,41
996icu/996.ICU,25087,1,1,0,2.73,0,3,4
996icu/996.ICU,25086,7,8,8,2.86,22,0,1
996icu/996.ICU,25078,1,1,0,2.07,25,6,8
996icu/996.ICU,25033,1,1,0,1.88,14,0,3
996icu/996.ICU,25029,1,67,66,2.7,0,2,5
996icu/996.ICU,25028,1,3,2,2.59,0,0,3
996icu/996.ICU,25021,1,25,27,4.03,16,0,3
996icu/996.ICU,25011,2,8,1,5.14,8,0,3
996icu/996.ICU,24962,1,1,0,1.39,22,0,3
996icu/996.ICU,24961,1,1,0,1.88,0,5,6
996icu/996.ICU,24904,3,29,0,165.44,23,590,278
996icu/996.ICU,24893,5,29,0,1.69,23,21,19
996icu/996.ICU,24878,1,2,0,4.43,141,9,11
996icu/996.ICU,24866,1,6,6,5.46,92,0,3
996icu/996.ICU,24817,1,4,7,3.06,0,0,2
996icu/996.ICU,24813,1,6,6,5.28,49,0,2
996icu/996.ICU,24812,1,1,0,5.71,15,0,3
996icu/996.ICU,24810,1,1,0,5.73,14,2,4
996icu/996.ICU,24809,1,1,0,6.29,6,0,3
996icu/996.ICU,24807,1,3,3,6.62,18,0,3
996icu/996.ICU,24805,1,2,1,8.33,5,16,16
996icu/996.ICU,24788,2,50,45,71.11,52,144,105
996icu/996.ICU,24787,1,9,10,2.29,0,3,5
996icu/996.ICU,24784,1,41,10,4.03,96,6,5
996icu/996.ICU,24778,9,9,9,6.83,55,3,4
996icu/996.ICU,24768,1,1,0,9.07,0,0,3
996icu/996.ICU,24766,1,21,0,9.47,0,0,3
996icu/996.ICU,24761,1,22,0,10.71,0,20,11
996icu/996.ICU,24743,1,27,0,9.6,408,5,9
996icu/996.ICU,24739,1,8,2,12.31,26,1,3
996icu/996.ICU,24716,1,17,17,1.47,11,3,5
996icu/996.ICU,24691,1,0,1,2.04,97,152,93
996icu/996.ICU,24677,1,2,0,2.6,71,4,6
996icu/996.ICU,24675,1,2,0,3.75,42,11,10
996icu/996.ICU,24649,1,13,2,13.74,77,53,25
996icu/996.ICU,24633,22,3701,1,1.28,230,2,2
996icu/996.ICU,24631,2,48,122,15.62,28,28,28
996icu/996.ICU,24594,1,0,1,15.04,0,0,3
996icu/996.ICU,24591,2,3,3,18.58,0,0,2
996icu/996.ICU,24585,1,105,0,19.01,0,2,3
996icu/996.ICU,24568,1,1,1,16.52,0,0,3
996icu/996.ICU,24565,1,65,6,4.56,8,8,8
996icu/996.ICU,24563,1,21,0,125.89,69,160,94
996icu/996.ICU,24559,1,1,1,1.01,11,4,7
996icu/996.ICU,23379,1,5,0,21.88,31,10,14
996icu/996.ICU,23204,1,133,0,2.17,7,1,3
996icu/996.ICU,21879,1,102,0,3.69,20,5,8
996icu/996.ICU,21415,1,64,0,1.52,20,0,4
996icu/996.ICU,20619,1,2,0,4.85,44,7,9
996icu/996.ICU,20611,1,15,0,24.8,6,0,3
996icu/996.ICU,17338,1,47,0,1.53,41,15,16
996icu/996.ICU,17001,1,5,0,4.03,36,1,3
996icu/996.ICU,16994,1,21,0,10.68,0,67,46
vinta/awesome-python,2628,1,2,0,554.38,1846,0,4
vinta/awesome-python,2617,1,1,0,506.35,967,0,3
vinta/awesome-python,2607,1,1,0,187.16,0,1,2
vinta/awesome-python,2585,1,1,0,491.29,261,3,4
vinta/awesome-python,2575,1,1,0,2415.12,672,4,9
vinta/awesome-python,2564,1,5,2,2219.39,383,1,4
vinta/awesome-python,2561,1,1,0,388.39,1124,0,2
vinta/awesome-python,2554,1,0,1,4613.86,266,4,4
